gene,logFC_unadj,logFC_adj,se_unadj,se_adj,p_unadj,p_adj,CCI,CCI_signed,FDR_unadj,FDR_adj
SORD,-0.06712199725656189,-0.07871628519404786,0.12758750070773106,0.11140190140647603,0.6038648327046798,0.4883923478131015,,,0.8535565059575275,0.6996422637318241
SORL1,-0.36661119775831663,-0.18202551988561705,0.17420347758427826,0.2110730860280973,0.04646653801453747,0.3992319889263146,0.5034916527410195,0.5034916527410195,0.33571839866436176,0.6290188774345447
SORT1,0.25037503976104925,0.1765025221044373,0.3168223112614878,0.19428415667836027,0.43744310523109997,0.37500650531830904,0.29504745252207953,-0.29504745252207953,0.7618647251679611,0.6089882989945252
SOS1,0.17667456189745928,0.11741591517160771,0.10520223769345963,0.13799819590283993,0.10661339867671447,0.4054478671181184,0.3354113126950607,-0.3354113126950607,0.44045810755469916,0.633273447778023
SOS2,0.00022739458313658515,0.06186045240218417,0.13702525261744256,0.14082246924585975,0.9986902142873765,0.6654141340369703,,,0.9996664653604506,0.8196091446697876
SOWAHC,-0.19570978154216817,-0.3929381919738917,0.21991777877393656,0.17720345694557865,0.38272173698312695,0.03898380520688516,1.0,-1.0077595962633483,0.7258524781370963,0.19864956544006165
SOWAHD,0.09625039622347742,0.012788531084289277,0.17614520889279153,0.20056357610114825,0.5900349158682998,0.9498250184114964,,,0.8493467627935143,0.9777172957728363
SOX12,-0.17473259730207139,-0.008528620414449673,0.1713266680064769,0.17181975112586184,0.31839410859411565,0.9609297396535559,0.95119044444978,0.95119044444978,0.6725519134612968,0.9831637646902622
SOX13,0.271352583357803,0.13653008107319117,0.18725032009247483,0.11978778422179882,0.16079597733463796,0.2685490540018984,0.4968535792667805,-0.4968535792667805,0.5150303142493156,0.5072148687793
SOX4,-0.6551189170125431,-0.7233335944803011,0.24885969137578318,0.19484828363015225,0.014884561597648019,0.0014777502009575166,0.10412564146190262,-0.10412564146190262,0.22750879325707352,0.06945673808177673
SP1,-0.017138135178979753,0.01773365283964271,0.15470883575361205,0.15902322044835074,0.9127544108083288,0.9123767317381086,,,0.9733233333394565,0.9593562363678881
SP100,0.5734959181135956,0.7604566394157445,0.11503461085819498,0.12192387727870757,4.836020777236881e-05,5.4471261382068764e-06,0.3260018343585081,0.3260018343585081,0.026618670215224703,0.020842504153215233
SP110,0.4217824467831806,0.5581706758924309,0.1182561157853079,0.15690920248202878,0.0016383478426019555,0.002103130450406737,0.3233615579535042,0.3233615579535042,0.12259325862078767,0.07743879487562061
SP140,0.6188104269076331,0.5717269077242376,0.15694212894472903,0.13276875692169285,0.0006481460490675304,0.0003809713383003303,0.07608714581408212,-0.07608714581408212,0.09525803970255305,0.04813061897766614
SP140L,0.15248786907292908,0.3040745085685845,0.13335670620092782,0.11539817973873434,0.2646107033973915,0.01631721727631287,0.9940898277170976,0.9940898277170976,0.622491938339861,0.14081482823651453
SP2,0.10241602235451179,0.11746851641869352,0.07802728605599889,0.10239492825125428,0.20227670066429895,0.26553610508818637,0.14697401557031484,0.14697401557031484,0.5651279979239553,0.5044564889225217
SP3,-0.10789939131457878,-0.06465061846954641,0.09202269075795468,0.10142527890315375,0.25298601036013524,0.5314573751285467,0.40082499371049585,0.40082499371049585,0.611192998747285,0.7306419329985722
SP4,0.07991583894919967,0.19264544827474134,0.1832935619307932,0.1346607303228567,0.6669023166747305,0.16878664027036458,,,0.8803183672805561,0.39807985263780304
SPA17,0.03155704446465122,0.14210294276597069,0.14473707137350594,0.11073142885849532,0.8293284642369363,0.21481540331205426,,,0.9463284935672257,0.451655226573409
SPAG1,0.2597947230009304,0.07544965014822494,0.12884287640253347,0.1164414769514375,0.05558552820259839,0.5247631614678061,0.7095797432807951,-0.7095797432807951,0.3572967081775823,0.7266419211518288
SPAG16,-0.19740984377974075,0.14340879223288935,0.17702649070020982,0.11954893955420365,0.27630587763222714,0.24504738662385603,1.0,1.7264520830729044,0.6369764976578783,0.4839939683705699
SPAG5,0.22707541739353101,0.14485674882868915,0.1744092342782882,0.19628091938417336,0.20581601561405435,0.46952793524323155,0.362076483260861,-0.362076483260861,0.5703885877555543,0.686782390752854
SPAG7,-0.0803398795832976,-0.04382032792314512,0.07337717936462354,0.052158829439291225,0.2848988897355634,0.41128185029598885,,,0.644223701576011,0.6376105581012824
SPAG8,-0.0529473022704768,-0.07614556277718054,0.0856512809030764,0.10082318582098446,0.5425349965280433,0.45936639535171864,,,0.8247345325372855,0.6777832828486184
SPAG9,0.03536129217724322,0.11147973686637264,0.09273894685917658,0.10796264323911041,0.7064808441441577,0.3147672492202591,,,0.8975044731800647,0.5518292199253543
SPARC,0.42424035911988706,0.9722298956800556,0.3641293875052324,0.4419193923832715,0.25592782571228745,0.04037976923943464,1.0,1.2916959095947562,0.6146854800545974,0.20103797632738787
SPAST,0.12825686352117896,0.15039810964702735,0.07967153519062561,0.10212850820159314,0.1210778826669758,0.15722202641460872,0.1726320566243398,0.1726320566243398,0.4634761730195616,0.38476564973509936
SPATA13,0.1092052995653661,0.17114183189311713,0.12130228578906306,0.11546843382710911,0.3773045590631159,0.15469600584468338,0.5671568373902788,0.5671568373902788,0.7191051803515526,0.3815157592548523
SPATA2,0.037395266403903435,0.034689251970786227,0.09744265940119362,0.09372988789887682,0.7046759643114711,0.7154027860103496,,,0.8963281387017688,0.8513461544546483
SPATA20,0.27521576585849555,0.055742196583483554,0.23751924383192177,0.3121494887189109,0.2584643805311108,0.8601615220443335,0.7974600168358673,-0.7974600168358673,0.6171688069176116,0.9322994360459247
SPATA24,0.05582514549036051,0.18985808881474642,0.08551908438876714,0.10649258859118718,0.5203701837229704,0.0905998739341318,,,0.8125876529829847,0.291111059121037
SPATA2L,-0.04731229201486534,-0.15567617753350552,0.1413386827294216,0.11618653965078936,0.7408517114923789,0.19608977901312208,,,0.913620885323143,0.42991284298140797
SPATA33,0.08932766090096714,0.09541283854925137,0.11859498494972955,0.13187338778874624,0.4589612664924715,0.4781752068092513,,,0.7746591998001461,0.6930188306285293
SPATA41,-0.08384180101285924,0.13819621682016273,0.09610781993982671,0.0897542721470342,0.3920216401658647,0.1401184222184556,,,0.7317971327551742,0.3644927881986584
SPATA5,-0.04733346188560849,0.1895467867676465,0.14278384554294815,0.10338510991078609,0.7432652452684083,0.08245774611321631,,,0.9138735056639442,0.27902171515258356
SPATA5L1,0.11520195424987598,0.2664431894536806,0.09330209637512872,0.10185172462031075,0.229400903330167,0.0169947758498687,1.0,1.312835673566427,0.5903203412289125,0.14283652720365989
SPATA6,-0.2576791198389736,-0.24285094570652538,0.26316891416470944,0.21046658695633963,0.3376985550931516,0.26286223235805983,0.05754511324671757,0.05754511324671757,0.688329263778601,0.5020865012040681
SPATA6L,0.15776643365508652,0.29755708119671914,0.19707847479502907,0.18462443752061297,0.43159794057719336,0.12351720643104386,0.886060769093931,0.886060769093931,0.7590431171184375,0.339246485277073
SPATA7,0.04598999970563529,0.15641919231150506,0.0939895238094679,0.11424154366280458,0.6292563841807886,0.18690664112397398,,,0.8642331177574407,0.4194788795585859
SPATC1L,-0.40024276560465166,0.3288607382731529,0.39008936711806097,0.4332091268598168,0.31554881792463896,0.4570918950098217,1.0,1.8216531728595742,0.6695426605685134,0.6756407241542907
SPATS2,0.2886557644313498,0.2389762208918206,0.22551672024013797,0.25289230016273756,0.21331413575087918,0.35653610086220544,0.17210653540003829,-0.17210653540003829,0.576995775847791,0.5916761830366987
SPATS2L,0.6753202863126135,0.6324816614406069,0.17422319445259696,0.22226816460770207,0.0007647039526756366,0.010341801031574784,0.06343452986717496,-0.06343452986717496,0.0977576359396997,0.11778526720176505
SPCS1,0.14658092800838662,0.22241376601223134,0.11840474849611277,0.11100789798145802,0.2282175452607515,0.05958552321689836,0.5173445074621573,0.5173445074621573,0.5894909869232813,0.23923487540630486
SPCS2,0.20736552674402586,0.22277340970369347,0.12637981348162936,0.13850461733772107,0.11444235780115868,0.12423385741665229,0.07430301073469775,0.07430301073469775,0.45270682915926297,0.3401930104703267
SPCS3,0.28464156953906844,0.29143221752244336,0.1423260014509372,0.18532089113201236,0.057452997075158725,0.1323202212150749,0.023856838600107812,0.023856838600107812,0.3614841525892594,0.35334327923153286
SPDL1,0.11936157008153735,0.27846596798952344,0.14775699872780704,0.11263840813659752,0.4274685733606103,0.02304958247630234,1.0,1.3329616709909222,0.7560280011011121,0.1626483443059286
SPDYE1,0.10383235461600591,0.2556944277413097,0.18204460158477404,0.1741601764212711,0.5739587150864963,0.1584225973581001,1.0,1.4625698674264098,0.8439919260207724,0.38585603896094606
SPDYE3,-0.09182150737175875,0.05661088724540009,0.09082618244273731,0.07824785034201483,0.32255415658346465,0.47819730620508394,,,0.676140570563152,0.6930188306285293
