"Gene","logFC.unadj","AveExpr","P.Value.unadj","adj.P.Val.unadj","logFC.adj","P.Value.adj","adj.P.Val.adj","CCI"
"ABCA11P",-0.43956715630303,-0.0794417018636364,7.16676211962768e-06,4.89278149183661e-05,-0.344134318154712,0.104050555280353,0.398099417800297,0.217106389273835
"ABCA12",0.0252588212727272,0.0211884179545455,0.536554066088184,0.621844788956538,0.111373104890131,0.237921602762078,0.593224988214477,NA
"ABCA13",1.43419975272727,0.452606820454545,1.04221047632926e-06,9.30062880150913e-06,-0.637423060048013,0.089256740143561,0.369169462914674,1
"ABCA17P",-0.444487053484848,-0.187784569886364,7.42154989911261e-05,0.000366868514110069,-0.233866491519399,0.31934308871592,0.670449087520001,0.473850836181055
"ABCA2",-0.311824610090909,-0.0629418974318182,0.000724180986666948,0.0025663599353257,-0.114773476608099,0.571245084436797,0.839102480072205,0.631929383076473
"ABCA3",-0.0521975316363636,-0.03976215,0.393992442977664,0.485695815954974,-0.139757154200334,0.31109017035783,0.66298013324283,NA
"ABCA4",0.0803588310787877,0.00355312514545454,0.139817747581789,0.208711428782927,-0.0965994790425824,0.439489682196587,0.762750428954733,NA
"ABCA5",-0.228440301818182,-0.109588163363636,0.174305452433325,0.250997500789862,-0.143982779652461,0.702687784878093,0.899041258526851,0.369713756694917
"ABCA6",0.0255074176363636,0.0170845854090909,0.593203065255385,0.672301805284352,0.105390133389331,0.313187571805415,0.664823120865271,NA
"ABCA7",-0.321946175242424,-0.0291433758409091,0.00135622736071043,0.00435325947511968,-0.410926824969269,0.0533854242028125,0.28479783508645,0.276383621143636
"ABCA8",0.00698642133333331,0.0231404645454545,0.916934582507178,0.939503790876153,0.0433539362372781,0.787217432309177,0.932392028117719,NA
"ABCA9",-0.0704322685151514,0.0147922783863636,0.288544101146473,0.378867468717092,-0.0483085879427737,0.758671966177948,0.920489068711605,NA
"ABCB1",-0.614357944878787,-0.134403219522727,7.96466822398023e-05,0.000390708465930756,-0.165560344509195,0.466004579057132,0.77939366079818,0.730514847428464
"ABCB10",-0.136737251212121,-0.0849212906818182,0.309184484747306,0.400572388022734,-0.37278103814483,0.136966378584507,0.453968184800892,1
"ABCB11",0.120505155666667,0.0416106505227273,0.0120430388636166,0.0269353890796537,0.119429734748825,0.280191989233169,0.63431995106688,0.00892427308933223
"ABCB4",-1.48922803010303,-0.563621216513636,2.63029996689988e-08,4.08806810721593e-07,-1.53489577972064,0.00153099445669952,0.0391463699342596,0.0306653841416399
"ABCB5",0.186243267169697,0.0456324567136363,0.0126815052450141,0.0281364721566001,0.202157199064347,0.245803862868033,0.600987776792019,0.0854470184962468
"ABCB6",0.327291426090909,0.137823632431818,0.021429359462953,0.0435376245201562,0.286793356379684,0.317062530114263,0.668463849401726,0.123737032145707
"ABCB7",-0.36699866460606,-0.0915663059090909,2.32036613377097e-07,2.58488502683456e-06,0.0253323320904478,0.844022564007484,0.953022772588339,1
"ABCB8",-0.232122738484848,-0.0741317005909091,0.00336678685620211,0.00932767687003063,0.0971489701367856,0.56026310748557,0.833350885307121,1
"ABCB9",0.0476664898181818,0.0645851684545455,0.540414441891117,0.625436289106048,-0.150556024269979,0.409506846212684,0.74385539387041,NA
"ABCC1",0.306868188969697,0.0722362191818182,2.50199215710488e-05,0.00014328249534721,0.610736180320942,4.72647763876933e-05,0.00520556297447655,0.990223171621259
"ABCC10",-0.983568942333332,-0.132397558704545,1.57527213784458e-08,2.6404973707748e-07,-0.42768976701046,0.172836802153664,0.512268331645413,0.565165441279747
"ABCC11",-0.00281920496969699,0.0186362034545454,0.965262064359728,0.975171321052228,0.0945674481399276,0.541638017654442,0.825311470100896,NA
"ABCC12",0.106252885515151,0.0510921822272727,0.0683859298626243,0.11470165977194,0.220049655300082,0.101297399006673,0.393310173779546,1
"ABCC13",1.49388718366666,0.396513238613636,1.94109144625191e-05,0.000115368794418896,0.121050540012717,0.728465117217071,0.909250837463941,0.918969423303033
"ABCC2",0.253237115636363,0.0559659299090909,0.00299303620999419,0.00846685498270314,0.196121159267305,0.229440684584445,0.582189379669775,0.225543385398032
"ABCC3",-0.961838889181817,-0.197531645386364,1.23436282939832e-06,1.07767040972204e-05,-0.299803888118602,0.41712469477807,0.74949354443689,0.688301344964718
"ABCC4",0.381951305169696,0.162673221122727,0.0654975440925739,0.11056917423691,0.0307077433491044,0.94068798635011,0.983086043296701,0.919602988827434
"ABCC5",-0.701311966999999,-0.151333728386364,4.97372027399435e-08,6.91946556685013e-07,-0.577783084665415,0.0255852928707341,0.195124848298696,0.176139704079205
"ABCC6",-0.162917468151515,0.0341051430227273,0.0886904264182424,0.142952981822143,0.174076725622691,0.35719109150595,0.70328564554267,1
"ABCC6P1",0.0597803646969697,0.0390224959318182,0.104978979355586,0.164308568171984,0.00646171191587999,0.940667265273856,0.983086043296701,NA
"ABCC8",0.228233682727272,0.0762543565909091,0.00228107319818368,0.00673797140809902,0.046393664541837,0.780164292289997,0.92974756451115,0.796727354229853
"ABCC9",-0.119322504466667,0.189118685713636,0.455923692001773,0.546642549138053,-0.00178289060029538,0.996063637170169,0.999277845140266,0.985058220087951
"ABCD1",-0.0263280712727272,0.067564596,0.829715068002108,0.872147694682179,-0.103252597007172,0.704917128212714,0.899492653053868,NA
"ABCD2",-0.967629065484847,-0.309926319068182,4.74960786175157e-09,9.64143306917345e-08,-0.927212288809963,0.00400179347763509,0.067609414331406,0.0417688741652597
"ABCD3",0.162707866212121,-0.0748021310227273,0.569765709214995,0.651426636700194,0.048365827205709,0.943861942866746,0.984380337464318,0.702744382729137
"ABCD4",-0.255182790333333,-0.0533092136136364,0.00271991497250947,0.00779648110576374,0.0619810362444097,0.737843357762594,0.913133099057821,1
"ABCE1",-0.151318051757576,-0.037832519,0.15259183762449,0.224390489772138,-0.204036368365139,0.340397721079147,0.689545943240863,0.348394101002716
"ABCF1",0.430590536563636,0.107293893759091,2.16161089394195e-06,1.75451161688067e-05,0.383266364352151,0.0478287786008201,0.270350335368055,0.109905277039202
"ABCF2",0.021023199,0.0152814580227273,0.826300551129838,0.869696888460282,-0.343894899406062,0.117171372568506,0.420668690486282,NA
"ABCF2-H2BK1",-0.206674510787879,0.0626188325454545,0.140704387979505,0.209784417042681,0.210113314331579,0.494854123144391,0.796227868280877,1
"ABCF3",-0.161334708787879,-0.0270208575909091,0.0274050106734816,0.0534606744251576,0.115688837646009,0.440912948063134,0.764012983275579,1
"ABCG1",0.412600951090909,0.112861989863636,0.0426625195095337,0.077221402282259,1.51479608230379,0.000386037081571696,0.0166689947513914,1
"ABCG2",0.836208555848484,0.26532451975,0.0013587167310601,0.00436059449831506,0.417710722660373,0.281100234696286,0.634756848042633,0.500470642474435
"ABCG4",0.121428903090909,0.0120620073181818,0.00616295645293896,0.0154200275398373,-0.0329700928161663,0.736516323579913,0.912367659959918,1
"ABCG5",0.144978136030303,0.02863758125,0.00422982176252078,0.0112642279260047,0.07988939277392,0.492317464867024,0.794246389834199,0.448955580742039
"ABCG8",0.248227075818182,0.0643972272272727,9.1380458908494e-05,0.000438622094850728,0.0728162382772709,0.568770149209107,0.838141296955694,0.706654731208265
"ABHD1",0.0710401579090908,0.00573172093181818,0.103481467696903,0.162464839190366,0.0416255622677314,0.685720947122006,0.892256110346946,NA
"ABHD10",-0.889997526878787,-0.226768497931818,6.05073128211904e-06,4.22818607754097e-05,-0.0969591120122361,0.805790673945435,0.939898396444437,0.891056874784505
"ABHD11",-0.509879538060605,-0.173295684636364,0.000367225674584702,0.00144182832887595,-0.111899440426703,0.714763876572781,0.903931220194939,0.780537495479172
"ABHD12",0.0216664085151516,0.0291897599772727,0.901574254553424,0.927673905630933,0.202180762832656,0.62477016347411,0.864452950692603,NA
"ABHD12B",0.103190808848485,0.046132017,0.0548206609709257,0.095248166547402,0.0859961906677418,0.472419528292347,0.783170231594669,0.166629357523399
"ABHD13",0.382280953969696,0.0669665167954545,0.0269162220024759,0.0526852356427932,0.420893480608255,0.283578676679026,0.636583899976938,0.10100562488818
"ABHD14A",-0.609900955969696,-0.129941250295455,2.564641447917e-07,2.82163411232702e-06,-0.681530764204692,0.00346974377852249,0.0615629687936292,0.117444984359976
"ABHD14B",-0.580822762,-0.1959640895,0.00013105815645067,0.00059623922688625,-0.131356710418946,0.672707973973319,0.887483824981529,0.773843728219891
"ABHD15",-0.680077939393939,-0.188636590909091,2.91263950592435e-10,9.51061416651598e-09,-0.41267132286987,0.0405636060278599,0.248481203162408,0.393199956996652
"ABHD16A",0.364420165575757,0.0668476167272727,0.000182009775994182,0.00079032508465957,0.540808523687899,0.0102556041076841,0.116087281562807,0.484024691206267
"ABHD16B",0.294853508666666,0.0409366974090909,0.000316948078084856,0.00127178245161633,0.164311704154907,0.35568693925348,0.702407361629775,0.442734444986164
"ABHD17A",-0.149855950436363,-0.0231217180818182,0.191883147273135,0.271404464830958,-0.11361983248965,0.657096196090134,0.880982500471172,0.241806333623711
"ABHD17B",0.525856216363636,0.142813992636364,0.00034567262243603,0.00136979752312515,0.475053846878392,0.151992703348574,0.480219585738836,0.0966088598068658
"ABHD17C",0.834857084787877,0.211917968227273,5.14935260332809e-06,3.69255959852489e-05,0.490846082713113,0.187745766309695,0.532727988246549,0.412059750516667
"ABHD18",-0.494369994969696,-0.110270548318182,0.00353518447537822,0.00971732069400203,-0.20225022769135,0.558968616646059,0.833310117704424,0.590892995632255
"ABHD2",-0.124342195284848,-0.0641123129,0.346022313654654,0.438248413978716,-0.252616265195873,0.373565083811951,0.717186195097068,1
"ABHD3",-0.700309400878787,-0.154162104340909,3.91667470369314e-08,5.69007363096822e-07,-0.53154346023922,0.0183393618323083,0.163326632007698,0.240987684054777
"ABHD4",0.0715750872121212,0.0126213938636364,0.408447142934379,0.500165648108473,0.35677566547112,0.0779106317552602,0.343685507360789,NA
"ABHD5",0.769990109393938,0.180580099772727,5.85249195478319e-05,0.00029863791085877,0.296484687233522,0.368971944034595,0.712975331393405,0.614950005699572
"ABHD6",-0.80851856621212,-0.17404141625,7.37889487106122e-05,0.000365267269289551,-0.211863659817254,0.614769872396376,0.860450502605708,0.737960674409955
"ABHD8",0.163015564545454,0.0377931353181818,0.017539475523399,0.0368911159068439,0.0259861252998528,0.86484829687051,0.96069194533859,0.840591140040453
"ABI1",0.0982765498484847,0.0824266391590909,0.22846335281262,0.313308174885275,0.197205360062282,0.293591023768842,0.647371474468816,NA
"ABI2",0.415827255696969,0.100677615045455,0.0224357120237125,0.0451952297204396,0.487928888304689,0.241803800260972,0.597244559407354,0.173393233896777
"ABI3",-0.691151720030302,-0.163549189068182,5.02428127383738e-06,3.61744863799047e-05,-0.0948832559450979,0.750967459960047,0.918327233971948,0.862717181777486
"ABI3BP",-0.0247592813757575,0.0767156414863636,0.768067873413377,0.822407212030819,0.0749149540461711,0.705609717320625,0.899868349559985,NA
"ABITRAM",-0.417256329181818,-0.0864339222045455,0.000153378991784175,0.000683088293962681,-0.139813381090936,0.501962390057263,0.80109161046804,0.664922084309445
"ABL1",0.171506351090909,0.0544608721363636,0.0523878079792027,0.0917527794140796,0.523678296538138,0.00336580790556434,0.0608094990045064,1
"ABL2",0.597303542818181,0.140984908068182,0.000258240172593163,0.00106729608781246,0.430744747700295,0.202722098724203,0.553442730597946,0.278851175621751
"ABLIM1",-0.136735590878788,-0.0540218202045454,0.332705781894893,0.425012380951452,0.370965508086003,0.128952596502311,0.441452821145695,1
"ABLIM2",-0.410455829727272,-0.110933634977273,8.25839779967107e-06,5.52500266328245e-05,-0.456368730099261,0.019889730570446,0.170821588977671,0.111858322008718
"ABLIM3",-0.436542621030302,-0.0275153060454545,0.00798934395881773,0.0191207185704055,-0.302979797507779,0.40821594153879,0.742970808057288,0.305955975632566
"ABO",0.155622065454545,0.0502838481818182,0.0397906322547395,0.0728068676034583,0.0933896724903731,0.585310384189423,0.846191887159228,0.399894403035983
"ABR",-0.180937868909091,-0.0635465274090909,0.100529017566826,0.158634240016225,-0.0178930501895532,0.938755350303665,0.982956845684219,0.901109423375914
"ABRA",-0.704433433678787,-0.171532894740909,2.10903104673995e-07,2.38046289657144e-06,-1.00397984404744,0.00032261918895977,0.0150970652540513,0.425230257462832
"ABRACL",-0.304496241969697,-0.0902943425227273,2.9760630320301e-05,0.000166895551599272,-0.532109121044448,0.000972769621565468,0.0293991473861662,0.747506365275285
"ABRAXAS1",-0.597377583060605,-0.167402615704545,1.50020576200045e-06,1.27586196923615e-05,-0.473252343466256,0.0474549562113182,0.269449771308881,0.20778355786035
"ABRAXAS2",0.0313317335151515,0.000905791681818184,0.774073526024888,0.827675753467929,0.125385499261386,0.631489359496051,0.86778991454557,NA
"ABT1",0.103260269,-0.01484439375,0.14111960262418,0.210256688344336,0.113007655250467,0.480867127960953,0.78825912911753,0.0943962895396586
"ABTB1",0.0622415890909091,0.0382201571818182,0.591673040912652,0.67108443747024,-0.0728021481439041,0.770106033990601,0.924752883735088,NA
"ABTB2",0.958422145290908,0.264580435577273,1.59971942568788e-06,1.3449609580931e-05,0.401373550309304,0.323947429388066,0.674668232023051,0.58121423604264
"ABTB3",0.680499638503029,0.177514641486364,0.000581098989513452,0.00213219397269068,1.71626099355994,8.06825643048622e-06,0.00175813893952075,1
"ACAA1",-0.303095454787878,-0.0247991829090909,0.0418644311603053,0.0760346085582855,0.0315842469281137,0.910655426051764,0.975615431892583,1
"ACAA2",-1.20717967415151,-0.344862183477273,3.54318195527395e-09,7.55136234080591e-08,-1.11677543385441,0.0047620428587867,0.0748244382511522,0.0748888025808159
"ACACA",0.561164757090908,0.180489940272727,3.07384746256043e-07,3.30523728917311e-06,0.344571690851493,0.119585669234469,0.424219186688798,0.385970543414449
"ACACB",-1.63901187027273,-0.429297278204545,1.39271846379404e-09,3.50725268800963e-08,-1.22384205726308,0.00469676737739498,0.0741311658124685,0.253304945827247
"ACAD10",-0.60953267030303,-0.188171827818182,7.35496848331051e-05,0.000364336237441652,-0.676437854274206,0.0481602555555642,0.270933155265826,0.109764721779252
"ACAD11",-0.744515698787878,-0.207896851363636,6.12003773891284e-07,5.91795955713034e-06,-0.538389673034353,0.0688174879843047,0.323835037663356,0.276859206715335
"ACAD8",-0.348532487575757,-0.102596621590909,0.00445535935431843,0.0117534526264942,-0.104794654975898,0.704158839995323,0.899450463168642,0.699326006293404
"ACAD9",-0.535706407436363,-0.0602042629681818,4.93147490149165e-05,0.000257893584756614,-0.390255024283863,0.161627989293996,0.494990063297475,0.271513241457315
"ACADL",0.0771187956060605,0.0200348778409091,0.0979730073243463,0.155231753332202,-0.0809289635557728,0.421055118967249,0.750741593516373,NA
"ACADM",-0.466629016151514,-0.137019182886364,0.000248978597774612,0.00103502782859195,-0.789474609400811,0.00456542769649785,0.0731176773918163,0.6918678052041
"ACADS",-0.0129532921939393,0.00487694069090909,0.838999177080466,0.879871699973155,-0.0717319570424499,0.625757879856749,0.86492294655928,NA
"ACADSB",-0.742225767242423,-0.181870321840909,2.16432517720905e-07,2.43771962865502e-06,-0.417618345698647,0.0875235241072207,0.364581510579696,0.437343239577607
"ACADVL",-0.0129771989090909,0.0906824479090909,0.922022700736399,0.943720991862817,0.149832442940382,0.594496103336062,0.850731373500073,NA
"ACAN",0.264565364454545,0.0629209180227272,4.14168167202733e-05,0.000221557144554468,-0.00295427181735511,0.980703267300324,0.995307199335669,1
"ACAP1",-0.79936435660606,-0.140563310818182,8.84034142009664e-06,5.85381367522988e-05,-0.709793775688837,0.0371619593598006,0.237389662616974,0.112052257743293
"ACAP2",0.540733459363636,0.148102545113636,1.56008993557154e-05,9.54878778278309e-05,0.417630572537706,0.0942382549728402,0.379579677893426,0.227659089139414
"ACAP3",-0.236010476587879,0.0396812458954545,0.07070017144715,0.118091682538435,-0.233634979518617,0.427148597741986,0.754490955239388,0.0100652187292927
"ACAT1",-0.221846038393939,0.0278770133409091,0.281275715353347,0.371055281774816,0.0830621744515534,0.86076960891331,0.958798025082431,1
"ACAT2",0.333803466393939,0.0339428338409091,0.00357628455443045,0.00981135106113339,0.157022926364817,0.522030399149165,0.812784793362951,0.529594680183739
"ACBD3",0.177748036212121,-0.00288168306818181,0.111561752003061,0.172687823573888,0.22890638938472,0.37124242779977,0.714932098986752,0.287813886796182
"ACBD4",-0.115587454272727,-0.0281747970227273,0.0770980595837895,0.127049082677045,-0.150501835908575,0.316058643497244,0.667944068695356,0.302060304515989
"ACBD5",0.0460549690787879,0.0759516898272727,0.615846359894122,0.692178895554683,0.0418921363455681,0.839041680828109,0.95140100324347,NA
"ACBD6",-0.79849134660606,-0.180186968227273,2.18077118335433e-10,7.68487931031875e-09,-0.584677205448919,0.00892158490638111,0.106804689152284,0.267772646586522
"ACCS",-0.817458297636362,-0.1823336575,8.81962488803847e-08,1.14243521536943e-06,-0.564209085069649,0.0367732884195276,0.236360236468228,0.30980077307793
"ACD",-0.546476914333333,-0.118148536977273,0.00229369502061239,0.00676825441000105,-0.302449098612327,0.427122400050945,0.754490955239388,0.446547345954593
"ACE",0.124665464939394,0.0556247184772727,0.0177908237908221,0.0373388739118434,0.140444635502683,0.253561287487211,0.607902589239173,0.12657210696611
"ACE2",0.0778703108363635,0.0164739321454545,0.115252589835921,0.17746114097186,0.198732754172844,0.0846775633734879,0.359500867960404,NA
"ACER1",0.104834132272727,0.0217813763409091,0.0732908377863016,0.121638753472175,0.0900478841965015,0.515776472553179,0.808078750415427,0.141044216760998
"ACER2",-0.610191830151514,-0.106163464659091,4.65171122545776e-08,6.54827246009561e-07,-0.863051461154364,0.000291024345591266,0.0143529443420358,0.414393668528901
"ACER3",-0.266886465878788,0.00791181268181818,0.102039926911471,0.160603083667045,-0.660111693891356,0.0391952603994588,0.243672426733753,1
"ACHE",0.141592320515151,-0.000145494931818174,0.0236292559862713,0.0472120847293061,0.0779331145823466,0.569272777455992,0.838289883311147,0.449595046547689
"ACIN1",-0.132470632909091,-0.0530243915,0.144504762553936,0.214248548335691,0.133383684169319,0.518129408490556,0.810241177381065,1
"ACKR1",0.819214635030302,0.189894497363636,0.000217242561184857,0.000921027376236374,0.0672548035319289,0.85475563258501,0.957219007581227,0.917903317816776
"ACKR2",0.254606841848485,0.0617130640681818,0.00698626786188802,0.017105222447904,0.0439862535055044,0.800623344566562,0.937948627605102,0.827238525146624
"ACKR3",0.564609061848485,0.0771250536136363,0.00317162620436826,0.00888263312711925,0.916740685228499,0.0265607826870201,0.198718104515861,0.623673347053914
"ACKR4",-0.0666060691818182,0.0197678887954545,0.385693972975234,0.477348971391355,0.0246312491251259,0.890922217665213,0.969262008163463,NA
"ACKR5",0.177220012333333,0.0374964208409091,0.00168470690571068,0.00521707018147499,0.179860656374399,0.146663289640089,0.47118919065204,0.0149003716132168
"ACLY",-0.162305119666666,-0.0593302135227273,0.0441277055190046,0.0794626150061846,-0.160433652835995,0.334632793369093,0.683593921448976,0.011530547123316
"ACMSD",0.113643036545454,0.0339409558636364,0.00518397831457694,0.0133522924747064,-0.0057614664546907,0.948799768024178,0.985364435628223,1
"ACO1",-0.439407409969697,-0.131172726159091,0.00079340455728983,0.00277347427089938,-0.828770180620891,0.00558429976586984,0.0810691512577501,0.886108795202263
"ACO2",-0.00475563331515148,0.01558954535,0.960009970227594,0.971105722808502,0.113658721852337,0.606174296400131,0.856397907375816,NA
"ACOD1",2.97273864778787,0.748541531886364,7.98439345193454e-07,7.4457764988913e-06,0.438942933518829,0.697897940602553,0.896880208850849,0.852343920699029
"ACOT11",-0.0780392029393939,-0.01434618225,0.365775456039855,0.457646523055394,-0.109073204027947,0.59133781471805,0.84928602737459,NA
"ACOT12",0.115979851212121,0.0170110739545455,0.00948162394375428,0.0220662684523619,0.108965882495041,0.296193421103407,0.650139840442313,0.0604757519842969
"ACOT13",-0.582292654545454,-0.144409532727273,1.60377067198591e-05,9.77412177518809e-05,-0.767352604757996,0.00976224536731938,0.112748918236401,0.31781261324171
"ACOT2",0.0342227448181817,0.0436840864772727,0.688608741101349,0.756194916836255,0.171528441228779,0.372138958932046,0.715819444063577,NA
"ACOT4",-0.256415437848485,-0.102582938886364,0.0023437209053438,0.00688732075596765,-0.0442505825284316,0.810480525754209,0.941421420980532,0.827426215442694
"ACOT6",0.106955414363636,0.0417622218636364,0.0566804367102791,0.0979534454922725,-0.0607491967130024,0.618202363515649,0.861628944747244,1
"ACOT7",0.208452550484848,0.127979606318182,0.0796609567085353,0.130513706921165,-0.100411659228188,0.712871953044811,0.903180040493576,1
"ACOT8",0.0374846008787878,0.0229713689772727,0.717732907283693,0.780366897563427,0.0636748305208245,0.789082737432772,0.933100496033935,NA
"ACOT9",0.467207059199999,0.168701687418182,0.00014164055675519,0.000637994956656208,0.460811115004343,0.056202362882296,0.290862664661305,0.0136897422025427
"ACOX1",-0.0541727060303028,-0.00109728956818182,0.734443498629297,0.794893361371883,-0.293959135927917,0.39349052023342,0.731364944920943,NA
"ACOX2",0.079544583090909,0.0552789616818182,0.210113629525379,0.292673443253178,0.0889875329976328,0.537605712014599,0.823334049058502,NA
"ACOX3",-0.229916969515151,-0.0594799183181818,0.143327175894236,0.212833032558334,-0.382965630012227,0.301066327314918,0.654414505764827,0.665669266691472
"ACOXL",0.030816280030303,0.0256113667045455,0.594646719558015,0.673634326887773,-0.145925875140543,0.268479708045731,0.622923094884461,NA
"ACP1",0.0763820736060605,-0.0522874502045454,0.649885155509245,0.72256455958244,0.0866210137976392,0.789281511820447,0.933232195610744,NA
"ACP2",-0.227087787515151,0.0108644806363637,0.139222953805465,0.207967695755156,0.110311303582577,0.744712027767684,0.916409702912084,1
"ACP3",0.103222636969697,0.0795074022727273,0.677309843320607,0.746834910110578,-0.310031413671512,0.459414719835411,0.776138087122749,1
"ACP4",0.252621203775757,0.0669110239863637,0.00385869996725755,0.0104492185900057,0.128227492745018,0.514609128372563,0.807752880293722,0.492411995396711
"ACP5",0.458332094030302,0.110564053204545,0.00256015743473996,0.00741417982355191,0.975926541927373,0.00228723627024107,0.0488643953661992,1
"ACP6",-0.373633366121212,-0.0410038666818182,0.0237293008379414,0.0473942404970295,-0.357947705835338,0.335775198051466,0.685121283622116,0.0419814227211851
"ACR",0.0864716493333332,0.0343727953636364,0.0570025229336964,0.0984304097395557,-0.037805394360245,0.711031117684645,0.902417063957899,NA
"ACRBP",-0.83120412760606,-0.26488365975,5.04708818088749e-05,0.000262943566974512,-0.188968736626289,0.656186267281099,0.880536492257627,0.77265664311541
"ACRV1",0.0167875458484848,0.0375085133409091,0.787919938430826,0.83853435090154,0.0493923520300535,0.738462444449444,0.913347938214866,NA
"ACSBG1",-0.226623469757576,-0.0224587239545455,0.0399470117413052,0.0730366811417441,-0.100936734795426,0.65630534265017,0.880583025142748,0.554605995118688
"ACSBG2",-0.0130936255151516,0.0350015440454545,0.824822675917474,0.868716129622098,0.191937750361534,0.163998986836632,0.499101947256132,NA
"ACSF2",-0.475141428242424,-0.0861499688181818,9.40195419916538e-07,8.54741302354945e-06,-0.0956135746379405,0.611905323592574,0.858952092639151,0.798768179420555
"ACSF3",-0.514046712666666,-0.110542300954545,4.45674669757851e-05,0.000236221955142192,-0.408213152481554,0.125387665699864,0.434465921426478,0.205883157264231
"ACSL1",1.88431589560606,0.588656711022727,9.68854407566e-13,1.00436339192097e-10,1.03044854645387,0.00568948815408204,0.0819831440826059,0.453144481317214
"ACSL3",0.449212910212121,0.133463291431818,0.000568549706427311,0.00209406329436965,0.386216469998433,0.150519777743951,0.47768611290267,0.14023737693545
"ACSL4",0.465662336636363,0.146704036613636,0.0103747001102927,0.0237971773206552,0.640844762335563,0.122363751568618,0.430027500183535,0.376200546869654
"ACSL5",0.71616532421212,0.17626205375,0.00011523035599681,0.000534927629045682,0.0983231314391418,0.796476429867906,0.936141458518858,0.86270889120845
"ACSL6",-0.847326755981817,-0.328842823013636,0.000418295395508834,0.0016126130704438,-1.25645323502438,0.0105728623935808,0.117964198753875,0.482843809845829
"ACSM1",0.109464395909091,0.0115000211590909,0.0717213934186911,0.119442435971001,0.0429293443248717,0.752025365335453,0.918718864069986,0.607823676654424
"ACSM2A",0.0671010143333333,0.0367104165227273,0.248757605379095,0.335770094360064,-0.0560174634387826,0.673482990633054,0.887822966282291,NA
"ACSM2B",0.0940911219575756,0.0439449920772727,0.0195055829450781,0.0403313055569464,-0.0502142940316388,0.546772401562783,0.82727184931268,NA
"ACSM3",-0.0574527473333332,-0.0347774513181818,0.600882692834095,0.679113517092993,-0.256572646421836,0.293167601608541,0.646822412682136,NA
"ACSM5",0.0817176883636363,0.0178462247272727,0.0695879806050193,0.116470830458515,-0.0828700123656584,0.420227530593116,0.750111999393607,NA
"ACSS1",-0.212875154787879,-0.016742913,0.030910865233349,0.0590483520044877,-0.110584546142974,0.621214033164244,0.863017808315356,0.480519244938814
"ACSS2",-0.331256719363636,-0.0826416602954545,0.00990889286296424,0.022866264003523,-0.0980175976168208,0.668382839198721,0.885451376681903,0.704103820731188
"ACSS3",0.0320947406363636,0.0503642589772727,0.563084781881021,0.645815333556029,0.0685662060155728,0.605750156172198,0.856397907375816,NA
"ACTA1",0.218755434030303,0.0668003394772727,0.00124168021018309,0.00404146942363356,0.0421704752720602,0.772700938010979,0.925722795419095,0.807225473236845
"ACTA2",-0.0926870721939394,0.0302380188727273,0.406866276873325,0.498544258815117,-0.490030016113246,0.0523683532955719,0.282526227329799,NA
"ACTA2-AS1",0.013321669030303,-0.000681563409090908,0.799906036906048,0.848752529967637,-0.0479681653182677,0.697509365476143,0.896880208850849,NA
"ACTB",-0.036467339090909,-0.1370533975,0.820109851881172,0.865117856496859,-0.600786303003011,0.0823625973598473,0.354134458981035,NA
"ACTC1",0.16459856360606,0.0289285269318182,0.0020061645166891,0.00604212785147574,0.00674299354812862,0.944045777827357,0.984406775806526,0.959033703573095
"ACTG1",-0.0430134566666666,-0.0367800688636364,0.659666938604126,0.731194200866351,-0.394505884457394,0.0479838156367727,0.270586058866888,NA
"ACTG1P17",-0.463108365848484,-0.115217002886364,5.58720728865489e-08,7.68781002894492e-07,-0.329471259003893,0.0581101392086136,0.296734103969379,0.288565520943997
"ACTG1P25",0.237745141454545,0.0604171743636364,0.000126921316893591,0.000580386450163306,0.300219339908904,0.025426223477996,0.194437062432754,0.262778023862598
"ACTG2",0.106506078939394,0.00865530243181819,0.13954947170268,0.208367988268125,-0.176848470587393,0.237024405480315,0.591729738021057,1
"ACTL10",0.18321092060606,0.0802285490909091,0.0369791290874339,0.0686268620545886,0.0517711193043126,0.795530598439727,0.935853904571165,0.717423398490362
"ACTL6A",-0.823680522181817,-0.265530969636364,2.28387444638587e-06,1.84335167766957e-05,-0.934899643748786,0.0109756652033019,0.120817180627068,0.135027014202502
"ACTL6B",0.175000712424242,0.0436327183181818,0.0197528302593015,0.0407321060435866,0.220641139601324,0.188788155422724,0.534478464676161,0.260801379290608
"ACTL7A",0.140302304593939,0.0104360283727273,0.0222109956823537,0.0448305813162781,0.0975174809361394,0.470881275926424,0.782789285390291,0.304947404688947
"ACTL7B",0.0917109109696969,0.0148728571363636,0.143267757110291,0.212789188558232,-0.0535688172218431,0.705927222092434,0.900112003091947,NA
"ACTL8",0.187482915363636,0.0503069544772727,0.0017824997022364,0.00547780704292105,0.180824317986367,0.187721982791754,0.532727988246549,0.0355157554721966
"ACTL9",0.0643023497575756,0.00243000559090909,0.226802116212846,0.311462853816742,-0.0297797525812156,0.805605451414251,0.939882130515088,NA
"ACTMAP",-0.552447524515151,-0.15414949025,1.29681893221007e-06,1.12667080135663e-05,-0.293689956801262,0.166359293328949,0.502818248509673,0.468383975366683
"ACTN1",0.473045162060605,0.113355337454545,0.000485676366784313,0.00183438606520676,0.0945014529939193,0.66762526348927,0.885186405344879,0.80022741891648
